year,rank,song,artist,cleaned_artist,uri,key,duration,bpm,energy,danceability,valence,acousticness,loudness,genres
1984,84,Time Will Reveal,DeBarge,DeBarge,https://open.spotify.com/track/5dOAshdEVLDMjHBnlMrX12,C Major,4:19,130,26,71,43,53,-14 dB,contemporary r&b; funk; quiet storm; urban contemporary
1984,85,Wrapped Around Your Finger,The Police,The Police,https://open.spotify.com/track/400ZJAUFuEuIGXhr7ie4xf,A Minor,5:14,128,45,75,61,9,-12 dB,album rock; classic rock; permanent wave; rock
1984,86,Pink Houses,John Cougar Mellencamp,John Cougar Mellencamp,https://open.spotify.com/track/5JKQMoGmXwDHCodn5pFVHB,G Major,4:44,115,80,64,63,5,-5 dB,album rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; singer-songwriter; soft rock
1984,87,Round and Round,Ratt,Ratt,https://open.spotify.com/track/57P8gH8rjt4OqEoqzut1bL,B Major,4:26,127,93,63,49,1,-6 dB,album rock; glam metal; hard rock
1984,88,Head over Heels,The Go-Go's,The Go-Go's,https://open.spotify.com/track/14zMkyaYN6TGAFwsB69bz6,D Major,3:38,157,79,51,92,1,-9 dB,album rock; candy pop; classic rock; girl group; jangle pop; mellow gold; new romantic; new wave; new wave pop; permanent wave; singer-songwriter; soft rock
1984,89,The Longest Time,Billy Joel,Billy Joel,https://open.spotify.com/track/5DH7nDryMhpixm4G4B7RP9,E♭ Major,3:38,84,33,64,59,18,-10 dB,album rock; classic rock; mellow gold; piano rock; rock; singer-songwriter; soft rock
1984,90,Tonight,Kool & the Gang,Kool & the Gang,https://open.spotify.com/track/1y8bnXm0fWhUUcCYr1SvC9,F Major,3:52,120,45,82,96,25,-17 dB,disco; funk; motown; soft rock; soul
1984,91,Got a Hold on Me,Christine McVie,Christine McVie,https://open.spotify.com/track/0FCgqHNdcbhGIEmU8r6ZF1,E Major,3:53,129,79,75,72,14,-5 dB,rock keyboard; yacht rock
1984,92,Dancing in the Sheets,Shalamar,Shalamar,https://open.spotify.com/track/5qxoHLgFu5HX5DpWnKnoJh,B Minor,4:05,123,57,84,89,2,-10 dB,classic soul; disco; funk; motown; new jack swing; post-disco; quiet storm; soul; urban contemporary
1984,93,Undercover of the Night,The Rolling Stones,The Rolling Stones,https://open.spotify.com/track/4N8oxV3hvn8Efyo4yxp3LG,F Minor,4:33,123,97,60,41,3,-4 dB,album rock; british invasion; classic rock; rock
1984,94,On the Dark Side,John Cafferty and the Beaver Brown Band,"John Cafferty, the Beaver Brown Band",https://open.spotify.com/track/43C0Xyetqx9zI9AQuuX8pz,A Major,5:13,163,73,27,30,1,-12 dB,heartland rock; heartland rock
1984,95,New Moon on Monday,Duran Duran,Duran Duran,https://open.spotify.com/track/74tXc7WOWxEDZahXcyPG9D,G Major,4:16,122,87,54,43,45,-5 dB,album rock; dance rock; new romantic; new wave; new wave pop; rock; soft rock; synthpop
1984,96,Major Tom (Coming Home),Peter Schilling,Peter Schilling,https://open.spotify.com/track/709ffFK4o4MtG1NKoLvOma,E Minor,5:01,161,42,79,84,15,-14 dB,neue deutsche welle; synthpop
1984,97,Magic,The Cars,The Cars,https://open.spotify.com/track/7z8k6KAvjHX3RtkYNhIC9B,A Major,3:57,118,81,68,96,13,-8 dB,album rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; permanent wave; power pop; rock; singer-songwriter; soft rock; synthpop
1984,98,When You Close Your Eyes,Night Ranger,Night Ranger,https://open.spotify.com/track/0FoB9BAV7B2Kv6NxOFZtSO,C Major,4:17,138,67,47,52,1,-14 dB,album rock; classic rock; glam metal; hard rock; soft rock
1984,99,Rock Me Tonite,Billy Squier,Billy Squier,https://open.spotify.com/track/12c1PXyghlSuNVO9GZi0DH,A Minor,4:57,127,72,47,67,10,-5 dB,album rock; classic rock; glam metal; hard rock; rock; soft rock; southern rock
1984,100,Yah Mo B There,James Ingram and Michael McDonald,"James Ingram, Michael McDonald",https://open.spotify.com/track/5edioRF5SIeNzZafgd1Py1,C Major,4:39,118,51,82,96,18,-12 dB,quiet storm; mellow gold; soft rock; yacht rock
1983,1,Every Breath You Take,The Police,The Police,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,C# Major,4:14,117,45,82,74,54,-10 dB,album rock; classic rock; permanent wave; rock
1983,2,Billie Jean,Michael Jackson,Michael Jackson,https://open.spotify.com/track/7J1uxwnxfQLu4APicE5Rnj,B Minor,4:54,117,46,93,88,2,-10 dB,r&b; soul
1983,3,Flashdance... What a Feeling,Irene Cara,Irene Cara,https://open.spotify.com/track/0FIQjzPGk8eJd1cDRHRFWb,G Minor,3:54,125,63,64,59,14,-8 dB,disco; new romantic; new wave pop; soft rock
1983,4,Down Under,Men at Work,Men at Work,https://open.spotify.com/track/3ZZq9396zv8pcn5GYVhxUi,B Minor,3:42,107,46,74,89,13,-14 dB,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock
1983,5,Beat It,Michael Jackson,Michael Jackson,https://open.spotify.com/track/3BovdzfaX4jb5KFQwoPfAw,E♭ Minor,4:18,139,71,78,90,2,-9 dB,r&b; soul
1983,6,Total Eclipse of the Heart,Bonnie Tyler,Bonnie Tyler,https://open.spotify.com/track/7wuJGgpTNzbUyn26IOY6rj,A♭ Major,4:27,130,72,43,19,14,-6 dB,europop; new wave pop; soft rock
1983,7,Maneater,Hall & Oates,Hall & Oates,https://open.spotify.com/track/7j74lucZ59vqN67Ipe2ZcY,B Minor,4:33,89,50,72,82,4,-13 dB,album rock; classic rock; mellow gold; rock; singer-songwriter; soft rock; yacht rock
1983,8,"Baby, Come to Me",Patti Austin and James Ingram,"Patti Austin, James Ingram",https://open.spotify.com/track/0jqPIQVhfULwm81K7jlNeC,B♭ Major,3:38,90,52,63,67,74,-11 dB,quiet storm; smooth jazz; yacht rock; quiet storm
1983,9,Maniac,Michael Sembello,Michael Sembello,https://open.spotify.com/track/0QKfiqpEU4h9ycPSzIFwYe,E♭ Minor,4:05,159,53,62,84,9,-12 dB,hi-nrg
1983,10,Sweet Dreams (Are Made of This),Eurythmics,Eurythmics,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS,C Minor,3:37,125,71,69,88,23,-7 dB,dance rock; new romantic; new wave; new wave pop; soft rock; sophisti-pop; synthpop
1983,11,Do You Really Want to Hurt Me,Culture Club,Culture Club,https://open.spotify.com/track/1I6q6nwNjNgik1Qe8Oi0Y7,E Minor,4:22,101,38,74,42,8,-15 dB,new romantic; new wave; new wave pop; soft rock; synthpop
1983,12,You and I,Eddie Rabbitt and Crystal Gayle,"Eddie Rabbitt, Crystal Gayle",https://open.spotify.com/track/7sWlOFUnQShNdxgk1B0TuW,F Major,4:01,164,33,38,22,25,-13 dB,classic country pop; country; country rock; mellow gold; soft rock; classic country pop; country; country rock; soft rock
1983,13,Come On Eileen,Dexys Midnight Runners,Dexys Midnight Runners,https://open.spotify.com/track/3MrWxJaD2AT0W9DjWF64Vm,D Major,4:47,107,66,45,78,66,-7 dB,new romantic; new wave; new wave pop
1983,14,Shame on the Moon,Bob Seger & The Silver Bullet Band,Bob Seger & The Silver Bullet Band,https://open.spotify.com/track/1Gxaks4MTbjMCAQ20rx4Iy,A Major,4:55,106,56,62,55,28,-8 dB,album rock; classic rock; country rock; detroit rock; hard rock; heartland rock; mellow gold; rock; singer-songwriter; soft rock
1983,15,She Works Hard for the Money,Donna Summer,Donna Summer,https://open.spotify.com/track/3FlOciKDqFlTMPeC7t92Qy,A♭ Minor,5:21,137,64,76,98,0,-13 dB,disco; hi-nrg; new wave pop; soft rock
1983,16,Never Gonna Let You Go,Sérgio Mendes,Sérgio Mendes,https://open.spotify.com/track/5u8bqfaYSh0qVTsgslPknf,G Major,4:16,133,40,64,32,57,-12 dB,bossa nova; brazilian jazz; samba
1983,17,Hungry Like the Wolf,Duran Duran,Duran Duran,https://open.spotify.com/track/2qeESyQyH7MRHCBotCQsNq,G Major,3:30,127,89,66,60,3,-5 dB,album rock; dance rock; new romantic; new wave; new wave pop; rock; soft rock; synthpop
1983,18,Let's Dance,David Bowie,David Bowie,https://open.spotify.com/track/3ix6K4wZY29bCujrSznwFZ,B♭ Minor,7:38,115,74,65,63,1,-7 dB,art rock; classic rock; glam rock; permanent wave; rock
1983,19,Twilight Zone,Golden Earring,Golden Earring,https://open.spotify.com/track/3ztKHejzVoxJRKSZHFFMdJ,B Minor,7:58,119,76,66,54,1,-7 dB,album rock; dutch prog; dutch rock; nederpop
1983,20,I Know There's Something Going On,Frida,Frida,https://open.spotify.com/track/6CT0MVgHnoAUXrSrnlwfWx,D Minor,5:27,109,80,59,87,4,-8 dB,No genre found
1983,21,Jeopardy,The Greg Kihn Band,The Greg Kihn Band,https://open.spotify.com/track/1LJr4mVQgg0Y6qZlJh80ST,C Major,3:50,111,80,85,90,7,-5 dB,album rock
1983,22,Electric Avenue,Eddy Grant,Eddy Grant,https://open.spotify.com/track/55AMcB2JAUr7wmM3Z9Vgqc,D Major,3:48,122,40,97,76,11,-13 dB,guyanese pop; uk reggae
1983,23,She Blinded Me with Science,Thomas Dolby,Thomas Dolby,https://open.spotify.com/track/4RkKf3UBRxF2kn2Vh0ww8l,A Major,3:41,129,76,80,98,11,-12 dB,new romantic; new wave; new wave pop; steampunk; synthpop; zolo
1983,24,Africa,Toto,Toto,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,A Major,4:56,93,37,67,73,26,-18 dB,album rock; classic rock; hard rock; mellow gold; rock; soft rock; yacht rock
1983,25,Little Red Corvette,Prince,Prince,https://open.spotify.com/track/1gnkotdghLOSDg4OoliVRD,C# Major,5:04,123,67,74,64,26,-14 dB,funk; funk rock; minneapolis sound; rock; synth funk
1983,26,Back on the Chain Gang,The Pretenders,The Pretenders,https://open.spotify.com/track/0wq6kLeuS9v1qKee4D2DeH,D Major,3:51,153,75,59,87,11,-11 dB,album rock; classic rock; mellow gold; new romantic; new wave; new wave pop; permanent wave; rock; soft rock
1983,27,Up Where We Belong,Joe Cocker and Jennifer Warnes,"Joe Cocker, Jennifer Warnes",https://open.spotify.com/track/4U6mBgGP8FXN6UH4T3AJhu,D Major,3:53,140,31,62,23,63,-12 dB,album rock; blues rock; classic rock; folk rock; mellow gold; rock; singer-songwriter; soft rock; No genre found
1983,28,Mr. Roboto,Styx,Styx,https://open.spotify.com/track/7C0rG4oWO7VeZcffyW1sK9,C# Major,5:29,144,48,66,31,19,-12 dB,album rock; classic rock; glam metal; hard rock; mellow gold; progressive rock; rock; soft rock
1983,29,You Are,Lionel Richie,Lionel Richie,https://open.spotify.com/track/2SQkCUj5rYrFCRKnaTbYYr,C# Major,5:01,112,46,78,73,20,-13 dB,soft rock
1983,30,Der Kommissar,After the Fire,After the Fire,https://open.spotify.com/track/2wjCYgpCMywSDkds2c8Rq6,D Major,4:08,121,76,69,96,36,-8 dB,new wave
1983,31,Puttin' on the Ritz,Taco,Taco,https://open.spotify.com/track/1taGkdO3DQsNRIQrarhVvc,C Major,4:41,99,29,80,81,15,-17 dB,No genre found
1983,32,Sexual Healing,Marvin Gaye,Marvin Gaye,https://open.spotify.com/track/3VZmChrnVW8JK6ano4gSED,C Minor,3:59,94,60,81,74,12,-10 dB,classic soul; motown; neo soul; northern soul; quiet storm; soul
1983,33,(Keep Feeling) Fascination,The Human League,The Human League,https://open.spotify.com/track/2a6rF2apJlh6YBZLAMPTJ6,C Major,3:46,118,65,72,71,42,-7 dB,new romantic; new wave; new wave pop; permanent wave; sophisti-pop; synthpop
1983,34,Time (Clock of the Heart),Culture Club,Culture Club,https://open.spotify.com/track/7J2Oy8QVCd5DWMMnBuDzd0,C Minor,3:44,117,54,72,92,51,-14 dB,new romantic; new wave; new wave pop; soft rock; synthpop
1983,35,The Safety Dance,Men Without Hats,Men Without Hats,https://open.spotify.com/track/4t5lrf5rFX6JWAUPKCDlKk,F Major,2:46,102,58,63,58,8,-13 dB,classic canadian rock; new romantic; new wave pop; synthpop
1983,36,Mickey,Toni Basil,Toni Basil,https://open.spotify.com/track/5G9KcZaxfCysfv4EryCB9b,E Major,4:13,150,93,60,98,6,-4 dB,No genre found
1983,37,You Can't Hurry Love,Phil Collins,Phil Collins,https://open.spotify.com/track/4YwbSZaYeYja8Umyt222Qf,G Major,2:56,98,94,62,76,3,-5 dB,rock drums; soft rock
1983,38,Separate Ways (Worlds Apart),Journey,Journey,https://open.spotify.com/track/2ORySgkn0CbUMFbEoP1wwE,E Minor,5:26,131,93,44,45,5,-7 dB,album rock; classic rock; hard rock; mellow gold; rock; soft rock
1983,39,One on One,Hall & Oates,Hall & Oates,https://open.spotify.com/track/1ANmX8emjTaiR5BPeswuNi,C Major,4:18,96,30,75,82,84,-15 dB,album rock; classic rock; mellow gold; rock; singer-songwriter; soft rock; yacht rock
1983,40,We've Got Tonight,Kenny Rogers and Sheena Easton,"Kenny Rogers, Sheena Easton",https://open.spotify.com/track/5vXsj8L4DK1gGQ43BBG028,A♭ Major,3:55,124,23,54,29,77,-11 dB,classic country pop; country; nashville sound; soft rock; mellow gold; minneapolis sound; new romantic; new wave pop; soft rock
1983,41,1999,Prince,Prince,https://open.spotify.com/track/2QSUyofqpGDCo026OPiTBQ,B♭ Major,6:14,119,83,86,60,23,-5 dB,funk; funk rock; minneapolis sound; rock; synth funk
1983,42,Stray Cat Strut,Stray Cats,Stray Cats,https://open.spotify.com/track/5yogRsv5ggT6iCnFgvdpho,C Minor,3:18,132,61,68,70,10,-9 dB,instrumental surf; rockabilly
1983,43,Allentown,Billy Joel,Billy Joel,https://open.spotify.com/track/59xhCcRskqyMtKzdvLZDfV,G Major,3:50,114,84,69,97,13,-8 dB,album rock; classic rock; mellow gold; piano rock; rock; singer-songwriter; soft rock
1983,44,Stand Back,Stevie Nicks,Stevie Nicks,https://open.spotify.com/track/6sleEAnBH0sZMe0pOQNidG,B Minor,4:57,115,78,64,64,1,-9 dB,heartland rock
1983,45,Tell Her About It,Billy Joel,Billy Joel,https://open.spotify.com/track/6kCJMxv445L2okuTiou1fR,A♭ Major,3:49,182,89,56,74,1,-5 dB,album rock; classic rock; mellow gold; piano rock; rock; singer-songwriter; soft rock
1983,46,Always Something There to Remind Me,Naked Eyes,Naked Eyes,https://open.spotify.com/track/3yWAyRHfclztY1TzF2gAUD,G Major,3:39,149,78,61,68,13,-6 dB,new romantic; new wave pop; synthpop
1983,47,Truly,Lionel Richie,Lionel Richie,https://open.spotify.com/track/7AslBsiVLQAGrmFmi79ZeK,C# Major,3:21,68,24,37,13,65,-14 dB,soft rock
1983,48,Dirty Laundry,Don Henley,Don Henley,https://open.spotify.com/track/1deZHQ9Na7bnWA9pulmlXD,F Minor,5:37,98,77,76,95,8,-7 dB,album rock; classic rock; mellow gold; singer-songwriter; soft rock; yacht rock
1983,49,The Girl Is Mine,Michael Jackson and Paul McCartney,"Michael Jackson, Paul McCartney",https://open.spotify.com/track/4IT6vDuKprKl6jyVndlY8V,A Major,3:42,81,53,68,71,23,-10 dB,r&b; soul; classic rock; mellow gold; rock; soft rock
1983,50,Too Shy,Kajagoogoo,Kajagoogoo,https://open.spotify.com/track/6WEBIVqiEsevfgJefTyuQQ,B♭ Minor,3:42,108,87,70,66,13,-7 dB,new romantic; new wave pop; synthpop
1983,51,Goody Two-Shoes,Adam Ant,Adam Ant,https://open.spotify.com/track/760xFXFj5Fksa3jawSCn5g,C# Minor,3:29,95,99,62,54,3,-3 dB,new romantic; new wave; new wave pop; permanent wave
1983,52,Rock the Casbah,The Clash,The Clash,https://open.spotify.com/track/56KqaFSGTb7ifpt16t5Y1N,A Minor,3:42,130,87,80,87,29,-7 dB,alternative rock; permanent wave; punk; rock
1983,53,Our House,Madness,Madness,https://open.spotify.com/track/1qV6e4ITnfGmA6m6Vklvbi,G Major,3:21,122,65,60,71,3,-11 dB,britpop; new romantic; new wave; ska; ska revival
1983,54,Overkill,Men at Work,Men at Work,https://open.spotify.com/track/3iA4foXIFpekwHyma7pRs1,C# Minor,3:49,139,81,65,59,9,-4 dB,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock
1983,55,Is There Something I Should Know?,Duran Duran,Duran Duran,https://open.spotify.com/track/0lJK5ZmN9K4IaEi6QHj5W8,G Major,4:10,125,97,57,78,2,-5 dB,album rock; dance rock; new romantic; new wave; new wave pop; rock; soft rock; synthpop
1983,56,Gloria,Laura Branigan,Laura Branigan,https://open.spotify.com/track/15ob9SMGLWrexuPuyuMjKl,A Major,4:55,131,87,78,88,14,-4 dB,new romantic; new wave pop; soft rock; synthpop
1983,57,Affair of the Heart,Rick Springfield,Rick Springfield,https://open.spotify.com/track/6VtP2yma4hAdriyLHAunYN,A Minor,3:47,129,91,64,47,14,-6 dB,album rock; australian rock; classic rock; glam metal; hard rock; mellow gold; new romantic; new wave pop; soft rock; yacht rock
1983,58,She's a Beauty,The Tubes,The Tubes,https://open.spotify.com/track/6lnP51cMlqpZ8bwmyVlgvG,D Major,3:57,111,79,69,67,9,-10 dB,album rock; new wave; synthpop; zolo
1983,59,Solitaire,Laura Branigan,Laura Branigan,https://open.spotify.com/track/17RxTPSIGg0WP92dAiZliC,F# Minor,4:06,139,83,70,81,36,-5 dB,new romantic; new wave pop; soft rock; synthpop
1983,60,Don't Let It End,Styx,Styx,https://open.spotify.com/track/0huaODTI1xKsfJJk8EJEkf,C# Major,4:56,113,24,41,17,32,-15 dB,album rock; classic rock; glam metal; hard rock; mellow gold; progressive rock; rock; soft rock
1983,61,How Am I Supposed to Live Without You,Laura Branigan,Laura Branigan,https://open.spotify.com/track/5GzyRXMbtyoN8A4lgYicTP,B♭ Major,4:23,139,47,56,19,81,-8 dB,new romantic; new wave pop; soft rock; synthpop
1983,62,China Girl,David Bowie,David Bowie,https://open.spotify.com/track/5Ei9o2fHEnfHb84YrPuz4v,E Minor,5:34,134,70,65,83,4,-8 dB,art rock; classic rock; glam rock; permanent wave; rock
1983,63,Come Dancing,The Kinks,The Kinks,https://open.spotify.com/track/1M0J45ZSv6qNaBSbGCIcGV,G Major,3:57,152,75,49,92,23,-12 dB,album rock; art rock; british invasion; classic rock; folk rock; glam rock; protopunk; psychedelic rock; rock; singer-songwriter
1983,64,"Promises, Promises",Naked Eyes,Naked Eyes,https://open.spotify.com/track/5brM244gLFxKMcn9ji2qLr,A Minor,4:28,113,48,81,90,9,-13 dB,new romantic; new wave pop; synthpop
1983,65,The Other Guy,Little River Band,Little River Band,https://open.spotify.com/track/7vbizu9RqAH0BSBKvA2e9s,F Major,2:50,109,58,80,85,27,-8 dB,album rock; classic rock; mellow gold; singer-songwriter; soft rock; yacht rock
1983,66,Making Love Out of Nothing at All,Air Supply,Air Supply,https://open.spotify.com/track/01MXkFA8sL7at6txavDErt,G Major,5:42,141,72,39,55,20,-6 dB,soft rock
1983,67,Family Man,Hall & Oates,Hall & Oates,https://open.spotify.com/track/5KiDWqKsU0EfXQJdnWSOn9,D Minor,3:25,131,65,77,90,47,-11 dB,album rock; classic rock; mellow gold; rock; singer-songwriter; soft rock; yacht rock
1983,68,Wanna Be Startin' Somethin',Michael Jackson,Michael Jackson,https://open.spotify.com/track/1hu2s7qkm5bo03eODpRQO3,A Major,6:03,122,87,84,91,3,-8 dB,r&b; soul
1983,69,I Won't Hold You Back,Toto,Toto,https://open.spotify.com/track/7D4EtbE7LfQiH8CWj7fQoz,C Minor,4:53,102,31,54,6,40,-15 dB,album rock; classic rock; hard rock; mellow gold; rock; soft rock; yacht rock
1983,70,All Right,Christopher Cross,Christopher Cross,https://open.spotify.com/track/4ucjm7jDReA0IFHGfzOtoZ,F# Minor,4:20,133,21,71,55,17,-24 dB,mellow gold; soft rock; yacht rock
1983,71,Straight from the Heart,Bryan Adams,Bryan Adams,https://open.spotify.com/track/5eaK7PLGwyDXmHfTdWZZuE,C Major,3:32,85,24,59,37,8,-18 dB,canadian pop; canadian singer-songwriter; classic canadian rock; heartland rock; mellow gold; soft rock
1983,72,Heart to Heart,Kenny Loggins,Kenny Loggins,https://open.spotify.com/track/2KaA0Tgl3RmQLzcvLEtzLH,C Major,5:22,82,46,70,80,36,-13 dB,album rock; classic rock; mellow gold; new wave pop; singer-songwriter; soft rock; yacht rock
1983,73,My Love,Lionel Richie,Lionel Richie,https://open.spotify.com/track/6l9fOwFZ2pZzGUAVnPM76l,A♭ Major,4:05,62,16,27,12,69,-13 dB,soft rock
1983,74,I'm Still Standing,Elton John,Elton John,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,F# Major,3:03,177,90,51,77,36,-7 dB,glam rock; mellow gold; piano rock; rock
1983,75,Hot Girls in Love,Loverboy,Loverboy,https://open.spotify.com/track/1pB5Y2BPLez1J49KKKewUE,A Major,3:59,154,77,50,56,1,-11 dB,album rock; classic canadian rock; classic rock; glam metal; hard rock; mellow gold; soft rock
1983,76,It's a Mistake,Men at Work,Men at Work,https://open.spotify.com/track/1ArdfXwdvwzapms9p1wxEb,B Major,4:47,106,62,70,94,23,-5 dB,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock
1983,77,I'll Tumble 4 Ya,Culture Club,Culture Club,https://open.spotify.com/track/2QaTacWkV0bC68QYNCI3k6,G Major,2:36,113,76,83,77,25,-14 dB,new romantic; new wave; new wave pop; soft rock; synthpop
1983,78,All This Love,DeBarge,DeBarge,https://open.spotify.com/track/6ABtlkvl08XQo6Xu24FJaf,F Minor,5:53,187,67,45,43,15,-6 dB,contemporary r&b; funk; quiet storm; urban contemporary
1983,79,Your Love Is Driving Me Crazy,Sammy Hagar,Sammy Hagar,https://open.spotify.com/track/3OghNV9ZOUbAj62CZptOEP,E Major,3:31,147,57,59,74,14,-11 dB,album rock; classic rock; glam metal; hard rock; rock
1983,80,Heartbreaker,Dionne Warwick,Dionne Warwick,https://open.spotify.com/track/3iMLRCGHLQ135LtMjKLkO8,C# Minor,4:18,101,51,67,80,9,-14 dB,adult standards; brill building pop; disco; quiet storm; soft rock; soul; vocal jazz
1983,81,Faithfully,Journey,Journey,https://open.spotify.com/track/6HzZhqXNyfJxuvQ9zfCc1U,B Major,4:26,130,55,39,31,26,-8 dB,album rock; classic rock; hard rock; mellow gold; rock; soft rock
1983,82,Steppin' Out,Joe Jackson,Joe Jackson,https://open.spotify.com/track/7zDzoMGQURPsfDsGOLookv,B Major,4:22,160,48,59,58,4,-7 dB,mellow gold; new romantic; new wave; new wave pop; permanent wave; singer-songwriter; sophisti-pop
